103.2723278,1917.745243
110.2735724,1840.161375
112.6073207,1800.191517
110.2735724,1739.049965
112.140571,1546.236394
112.6073207,1399.27302
110.2735724,1356.942894
110.2735724,1273.467195
112.140571,643.2879915
110.2735724,257.6502417
121.4755639,2121.883681
117.7415668,2018.413771
119.6085653,1656.767661
119.6085653,1489.816263
119.6085653,1442.7877
121.4755639,767.4610768
121.4755639,710.0862303
119.6085653,340.7517156
121.4755639,299.0565927
130.8105568,1921.559684
128.9435582,1866.062444
130.8105568,1615.874027
128.9435582,1579.188212
130.8105568,1329.940366
128.9435582,1295.449217
130.8105568,1038.363278
138.2785511,1837.862987
138.2785511,1809.645849
138.2785511,1782.99633
138.2785511,1743.805861
138.2785511,1687.371586
140.6122993,1401.677488
128.9435582,1273.502555
138.2785511,652.7432077
138.2785511,624.5260701
138.2785511,245.1623314
138.2785511,224.7832876
149.4805426,2125.699006
147.613544,2094.970142
149.4805426,2044.809878
147.613544,1949.181598
149.9472922,1713.259395
149.9472922,1656.82512
149.9472922,1362.896604
147.613544,812.6580007
147.613544,768.7646755
149.9472922,706.8481547
147.613544,674.7075502
138.2785511,342.3546942
147.613544,300.0466677
158.8155355,2215.070955
156.9485369,2167.098285
156.9485369,1916.279284
156.9485369,1889.629765
159.2822851,1628.625663
147.613544,1607.44071
147.613544,1583.926428
156.9485369,1461.669845
159.2822851,1333.521432
147.613544,1306.457909
159.2822851,1047.822914
166.2835298,2251.767378
168.617278,1855.556157
161.6160333,1830.852902
168.617278,1776.783315
161.6160333,1753.255774
168.617278,1405.25767
166.2835298,643.3905349
166.2835298,269.5134618
163.1718655,242.0742403
175.6185227,2129.510795
175.6185227,2109.131751
177.4855212,2041.100633
175.6185227,1950.802257
177.9522709,1709.785293
170.9510262,1668.622041
175.6185227,1381.756649
175.6185227,806.4405654
175.6185227,768.0339059
177.9522709,728.0640476
170.9510262,704.5365063
175.6185227,671.6253524
177.9522709,314.2126963
184.9535155,2211.04465
184.9535155,2174.989419
187.2872638,2010.785774
184.9535155,1922.602799
187.2872638,1889.687225
184.9535155,1634.160948
184.9535155,1459.371457
182.6197673,1330.03849
178.730187,1050.994984
194.2885084,2242.414705
194.2885084,1861.483347
196.155507,1801.290323
184.9535155,1772.111398
194.2885084,1614.583393
196.155507,1414.715538
194.2885084,840.9635378
194.2885084,654.416906
191.9547602,260.1563691
196.155507,143.063204
205.9572495,2136.622539
198.9560049,2110.743569
205.4904999,2054.32167
194.2885084,1950.837616
206.7351656,1834.857402
205.4904999,1727.002874
194.2885084,1706.289091
203.6235013,1667.116302
203.6235013,1384.944926
201.2897531,810.408232
205.4904999,745.9870572
194.2885084,723.3921312
205.9572495,674.0342403
203.6235013,317.3965535
203.6235013,295.4498909
206.7351656,243.7243653
212.9584942,2294.181484
212.9584942,2207.178643
203.6235013,2176.592397
212.9584942,2000.252967
203.6235013,1913.232446
212.9584942,1642.052082
214.8254928,1596.28115
212.9584942,1340.285471
214.8254928,1274.605781
214.8254928,936.0001302
215.2922424,207.2934359
224.6272353,2241.296451
217.6259907,1885.041829
222.2934871,1786.290687
224.1604857,1480.608566
222.2934871,837.88134
222.2934871,163.8052753
222.2934871,126.1824252
233.4954786,2327.140373
233.9622282,2274.234124
233.9622282,2146.081291
231.62848,2113.940687
231.62848,2085.723549
231.62848,2057.506411
231.62848,2030.856893
234.7401443,1850.586629
231.62848,1816.876933
233.9622282,1720.472799
226.9609835,1699.296686
233.9622282,1664.038524
231.62848,805.2925498
233.4954786,755.4458094
222.2934871,732.8508834
231.62848,691.3266663
233.9622282,384.8616197
229.7614814,306.7862497
233.4954786,249.4184753
242.8304714,1947.167267
236.2959764,1920.34861
240.9634729,1635.834646
231.62848,1593.49126
243.2972211,1425.386248
240.9634729,1364.636602
240.9634729,1323.878514
240.9634729,1283.120426
242.8304714,1240.798256
240.9634729,1042.099043
242.8304714,950.1617387
240.9634729,914.7300189
240.9634729,203.031104
250.2984658,2223.709359
252.632214,2190.793785
240.9634729,1786.326047
252.1654643,1480.661605
250.2984658,1443.035219
250.2984658,417.8125534
250.2984658,173.2640276
247.9647175,140.3396138
261.9672069,2334.248581
259.6334586,2302.107977
257.2997104,2268.399754
262.7451229,2165.731039
259.6334586,2136.724198
259.6334586,2103.020395
250.2984658,2087.326528
259.6334586,2051.288976
259.6334586,2024.639457
259.6334586,1906.284241
259.6334586,1872.580438
259.6334586,1845.930919
254.9659622,1816.921132
259.6334586,1744.0357
259.6334586,1715.818563
259.6334586,1687.601425
259.6334586,1660.951906
259.6334586,1203.20723
257.7664601,1016.030014
261.9672069,888.1202798
259.6334586,797.1939721
259.6334586,772.112072
250.2984658,728.2010669
257.7664601,681.1866482
261.9672069,391.9689438
261.5004572,309.6680752
253.4101301,257.9213337
271.3021998,2367.186255
271.3021998,1946.280619
270.8354501,1626.485509
268.9684515,1403.096301
266.6347033,1370.171887
270.8354501,1320.799852
268.9684515,1272.200135
259.6334586,1254.938649
259.6334586,1226.721511
271.3021998,979.8436569
268.9684515,949.2706712
259.6334586,916.3329974
271.3021998,347.3094892
268.9684515,206.2193813
280.170443,2234.112219
278.3034444,2204.950974
280.6371926,1986.272578
278.3034444,1769.936769
275.9696962,1501.869542
278.3034444,1447.791115
268.9684515,173.2993874
289.9721855,2315.490196
287.6384373,2275.511498
289.9721855,2153.241655
287.6384373,2114.046766
287.6384373,2090.532485
287.6384373,2026.260116
289.9721855,1920.45027
282.9709409,1866.354163
278.3034444,1852.236754
287.6384373,1729.980171
289.9721855,1690.010313
282.9709409,1664.131343
287.6384373,1535.595445
278.3034444,1203.242589
287.6384373,891.3041371
287.6384373,803.5174868
289.9721855,770.6019129
282.9709409,751.7772279
289.5054359,701.9393275
289.9721855,384.9676992
289.9721855,307.3705708
287.6384373,276.7975851
287.6384373,222.714738
296.9734302,2361.748209
296.9734302,2336.666309
299.3071784,1943.982231
296.9734302,1822.487358
296.9734302,1795.837839
287.6384373,1631.22019
296.9734302,1485.449325
296.9734302,1425.879812
296.9734302,1383.554106
296.9734302,1360.039825
296.9734302,1316.1465
290.7501016,1258.132819
287.6384373,972.8203124
296.9734302,944.6208547
296.9734302,916.4037171
298.8404288,850.5672653
296.9734302,464.9295156
296.9734302,370.8723903
296.9734302,328.5466839
296.9734302,127.8914833
306.3084231,2217.544964
306.3084231,2190.895445
308.6421713,1775.872799
308.1754217,1562.597384
308.6421713,1506.634278
308.6421713,1450.200003
306.3084231,676.5757275
308.6421713,439.085906
306.3084231,182.7758196
306.3084231,154.558682
315.643416,2299.078819
306.3084231,2275.546858
315.643416,2159.56075
315.643416,2101.558856
313.7764174,2027.250191
317.9771642,1879.353317
317.5104145,1297.37397
317.9771642,898.8077859
317.9771642,801.2235184
315.643416,758.893392
315.643416,726.7572075
315.643416,695.4048324
317.5104145,626.7466669
315.643416,408.5306002
312.5317517,295.6561566
317.9771642,260.3950479
324.9784089,2339.854586
324.9784089,2315.556496
324.9784089,2136.064148
327.3121571,1933.453844
324.9784089,1899.353716
324.9784089,1813.134685
324.9784089,1367.930958
324.9784089,1339.713821
324.9784089,1208.033845
320.3109124,935.2593419
315.643416,855.3019455
324.9784089,369.749716
326.8454074,134.8455815
334.3134017,2214.462766
334.3134017,2179.975153
334.3134017,1979.319953
331.9796535,1772.389857
334.3134017,1593.685739
336.64715,1560.770165
329.6459053,1541.94548
334.3134017,1509.034326
331.9796535,1443.189918
336.64715,674.281759
334.3134017,455.5945227
336.1804003,323.9180833
334.3134017,185.9640968
340.5367303,2114.146952
343.6483946,2079.665233
343.6483946,2053.015714
343.6483946,1858.944512
345.9821429,1417.350729
343.6483946,1320.937755
343.6483946,1278.612049
337.425066,899.2365237
345.9821429,810.6822706
343.6483946,778.5416662
338.9808982,756.5861637
343.6483946,725.2426285
343.6483946,700.1607284
341.3146464,634.3163207
345.9821429,429.7509131
343.6483946,402.313165
343.6483946,264.3627145
343.6483946,236.1455769
350.6496393,2310.902259
354.8503861,2242.718799
355.3171357,2160.419699
352.9833875,2024.816256
352.9833875,1947.611033
348.3158911,1913.506485
343.6483946,1894.68622
352.9833875,1817.890581
350.6496393,1372.682434
352.9833875,1262.169732
354.8503861,1223.139561
352.9833875,1186.140222
343.6483946,1175.149211
355.3171357,853.0256569
354.8503861,592.9568215
352.9833875,557.5251016
352.9833875,358.4375197
355.3171357,208.7343486
351.1163889,146.1784043
364.6521286,2285.06307
364.6521286,2205.114513
362.3183804,1987.602991
362.3183804,1791.258742
360.4513818,1755.513498
362.3183804,1593.738779
362.3183804,1516.14165
359.9846322,1482.041522
362.3183804,1350.757872
364.6521286,670.8076566
362.3183804,325.5352058
373.5203719,2374.434135
371.6533733,2115.773504
371.6533733,2076.583035
371.6533733,2046.406374
373.9871215,1857.120829
373.5203719,1640.788557
373.5203719,1444.209165
371.6533733,1404.074589
371.6533733,1325.693651
369.7863747,795.2079287
371.6533733,734.7013808
362.3183804,700.1960883
371.6533733,650.8337774
371.6533733,445.0838158
362.3183804,418.0247123
371.6533733,303.6062231
373.5203719,250.6242452
371.6533733,168.7910102
380.9883662,2164.387365
380.9883662,2136.170228
382.8553648,1943.670181
380.9883662,1821.862667
380.9883662,1546.745576
380.9883662,1371.172275
380.9883662,1273.979912
371.6533733,1236.339382
376.3208697,1203.428229
371.6533733,1184.607963
380.9883662,876.588558
380.9883662,844.4523735
383.3221144,759.0215714
383.3221144,627.3415959
380.9883662,595.2009915
380.9883662,565.4162351
380.9883662,534.06386
380.9883662,510.5495787
383.3221144,358.1030747
380.9883662,201.7286839
380.9883662,157.0515494
380.9883662,2270.985441
390.3233591,2195.75742
392.6571073,1991.187593
390.3233591,1892.423191
388.4563605,1764.031679
387.9896109,1600.841683
